"Execution Time (UTC)","Execution Time (Local)","Technique","Test Number","Test Name","Hostname","IP Address","Username","GUID","ProcessId","ExitCode"
"2025-04-21T07:50:51Z","2025-04-21T10:50:51Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16824","0"
"2025-04-21T07:51:27Z","2025-04-21T10:51:27Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","5408","0"
"2025-04-21T07:52:00Z","2025-04-21T10:52:00Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","15876","0"
"2025-04-21T07:52:31Z","2025-04-21T10:52:31Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","13488","0"
"2025-04-21T07:52:59Z","2025-04-21T10:52:59Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","14060","0"
"2025-04-21T07:53:30Z","2025-04-21T10:53:30Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16748","0"
"2025-04-21T07:54:13Z","2025-04-21T10:54:13Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","12648","0"
"2025-04-21T07:54:39Z","2025-04-21T10:54:39Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","1556","0"
"2025-04-21T07:55:20Z","2025-04-21T10:55:20Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16516","0"
"2025-04-21T07:56:00Z","2025-04-21T10:56:00Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","1120","0"
"2025-04-21T07:56:30Z","2025-04-21T10:56:30Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","14144","0"
"2025-04-21T07:56:56Z","2025-04-21T10:56:56Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","3576","0"
"2025-04-21T07:57:42Z","2025-04-21T10:57:42Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","8820","0"
"2025-04-21T07:58:20Z","2025-04-21T10:58:20Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16996","0"
"2025-04-21T07:58:57Z","2025-04-21T10:58:57Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","4600","0"
"2025-04-21T07:59:34Z","2025-04-21T10:59:34Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16524","0"
"2025-04-21T08:00:11Z","2025-04-21T11:00:11Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","15088","0"
"2025-04-21T08:00:51Z","2025-04-21T11:00:51Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","4944","0"
"2025-04-21T08:01:18Z","2025-04-21T11:01:18Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","17364","0"
"2025-04-21T08:01:53Z","2025-04-21T11:01:53Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","5788","0"
"2025-04-21T08:02:31Z","2025-04-21T11:02:31Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","7716","0"
"2025-04-21T08:03:04Z","2025-04-21T11:03:04Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","1960","0"
"2025-04-21T08:03:38Z","2025-04-21T11:03:38Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","8104","0"
"2025-04-21T08:04:21Z","2025-04-21T11:04:21Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","15712","0"
"2025-04-21T08:04:47Z","2025-04-21T11:04:47Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","6576","0"
"2025-04-21T08:05:18Z","2025-04-21T11:05:18Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16468","0"
"2025-04-21T08:05:50Z","2025-04-21T11:05:50Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","13428","0"
"2025-04-21T08:06:21Z","2025-04-21T11:06:21Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","10932","0"
"2025-04-21T08:06:54Z","2025-04-21T11:06:54Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","8104","0"
"2025-04-21T08:07:31Z","2025-04-21T11:07:31Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","13508","0"
"2025-04-21T08:08:10Z","2025-04-21T11:08:10Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16624","0"
"2025-04-21T08:08:52Z","2025-04-21T11:08:52Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","6920","0"
"2025-04-21T08:09:23Z","2025-04-21T11:09:23Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16432","0"
"2025-04-21T08:09:52Z","2025-04-21T11:09:52Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","15728","0"
"2025-04-21T08:10:36Z","2025-04-21T11:10:36Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","3508","0"
"2025-04-21T08:11:12Z","2025-04-21T11:11:12Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16960","0"
"2025-04-21T08:11:58Z","2025-04-21T11:11:58Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","17240","0"
"2025-04-21T08:12:44Z","2025-04-21T11:12:44Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","6140","0"
"2025-04-21T08:13:24Z","2025-04-21T11:13:24Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","14580","0"
"2025-04-21T08:13:53Z","2025-04-21T11:13:53Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16612","0"
"2025-04-21T08:14:22Z","2025-04-21T11:14:22Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","1344","0"
"2025-04-21T08:14:54Z","2025-04-21T11:14:54Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","12220","0"
"2025-04-21T08:15:35Z","2025-04-21T11:15:35Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","15412","0"
"2025-04-21T08:16:15Z","2025-04-21T11:16:15Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","10104","0"
"2025-04-21T08:16:56Z","2025-04-21T11:16:56Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","10864","0"
"2025-04-21T08:17:38Z","2025-04-21T11:17:38Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","8936","0"
"2025-04-21T08:18:19Z","2025-04-21T11:18:19Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","3936","0"
"2025-04-21T08:19:01Z","2025-04-21T11:19:01Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16988","0"
"2025-04-21T08:19:40Z","2025-04-21T11:19:40Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","7704","0"
"2025-04-21T08:20:29Z","2025-04-21T11:20:29Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","11280","0"
"2025-04-21T08:21:01Z","2025-04-21T11:21:01Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","14260","0"
"2025-04-21T08:21:34Z","2025-04-21T11:21:34Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","15548","0"
"2025-04-21T08:22:24Z","2025-04-21T11:22:24Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","8472","0"
"2025-04-21T08:23:04Z","2025-04-21T11:23:04Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","4216","0"
"2025-04-21T08:23:49Z","2025-04-21T11:23:49Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","9836","0"
"2025-04-21T08:24:24Z","2025-04-21T11:24:24Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16420","0"
"2025-04-21T08:24:53Z","2025-04-21T11:24:53Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","10728","0"
"2025-04-21T08:25:31Z","2025-04-21T11:25:31Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","14344","0"
"2025-04-21T08:26:06Z","2025-04-21T11:26:06Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","7232","0"
"2025-04-21T08:26:40Z","2025-04-21T11:26:40Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","15704","0"
"2025-04-21T08:27:21Z","2025-04-21T11:27:21Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","5776","0"
"2025-04-21T08:28:11Z","2025-04-21T11:28:11Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","15272","0"
"2025-04-21T08:28:51Z","2025-04-21T11:28:51Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","15096","0"
"2025-04-21T08:29:24Z","2025-04-21T11:29:24Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","13624","0"
"2025-04-21T08:30:03Z","2025-04-21T11:30:03Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","15004","0"
"2025-04-21T08:30:47Z","2025-04-21T11:30:47Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","12772","0"
"2025-04-21T08:31:34Z","2025-04-21T11:31:34Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","17120","0"
"2025-04-21T08:32:10Z","2025-04-21T11:32:10Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","1488","0"
"2025-04-21T08:32:47Z","2025-04-21T11:32:47Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","14544","0"
"2025-04-21T08:33:32Z","2025-04-21T11:33:32Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","12132","0"
"2025-04-21T08:34:12Z","2025-04-21T11:34:12Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","9600","0"
"2025-04-21T08:34:42Z","2025-04-21T11:34:42Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","3032","0"
"2025-04-21T08:35:23Z","2025-04-21T11:35:23Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","10968","0"
"2025-04-21T08:36:06Z","2025-04-21T11:36:06Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","2412","0"
"2025-04-21T08:36:49Z","2025-04-21T11:36:49Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","11200","0"
"2025-04-21T08:37:24Z","2025-04-21T11:37:24Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","11092","0"
"2025-04-21T08:37:51Z","2025-04-21T11:37:51Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","15772","0"
"2025-04-21T08:38:33Z","2025-04-21T11:38:33Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","2844","0"
"2025-04-21T08:39:04Z","2025-04-21T11:39:04Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","1264","0"
"2025-04-21T08:39:44Z","2025-04-21T11:39:44Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","5072","0"
"2025-04-21T08:40:16Z","2025-04-21T11:40:16Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","12392","0"
"2025-04-21T08:40:57Z","2025-04-21T11:40:57Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16368","0"
"2025-04-21T08:41:39Z","2025-04-21T11:41:39Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","5156","0"
"2025-04-21T08:42:25Z","2025-04-21T11:42:25Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","6604","0"
"2025-04-21T08:42:53Z","2025-04-21T11:42:53Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","6736","0"
"2025-04-21T08:43:31Z","2025-04-21T11:43:31Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","12308","0"
"2025-04-21T08:44:07Z","2025-04-21T11:44:07Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","4680","0"
"2025-04-21T08:44:48Z","2025-04-21T11:44:48Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","6228","0"
"2025-04-21T08:45:24Z","2025-04-21T11:45:24Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","9400","0"
"2025-04-21T08:46:09Z","2025-04-21T11:46:09Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","13324","0"
"2025-04-21T08:46:42Z","2025-04-21T11:46:42Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","3840","0"
"2025-04-21T08:47:12Z","2025-04-21T11:47:12Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","5048","0"
"2025-04-21T08:47:46Z","2025-04-21T11:47:46Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16380","0"
"2025-04-21T08:48:22Z","2025-04-21T11:48:22Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16640","0"
"2025-04-21T08:48:59Z","2025-04-21T11:48:59Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","3600","0"
"2025-04-21T08:49:35Z","2025-04-21T11:49:35Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","8740","0"
"2025-04-21T08:50:13Z","2025-04-21T11:50:13Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","6260","0"
"2025-04-21T08:50:52Z","2025-04-21T11:50:52Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","11612","0"
"2025-04-21T08:51:19Z","2025-04-21T11:51:19Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","17208","0"
"2025-04-21T08:51:54Z","2025-04-21T11:51:54Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","4660","0"
"2025-04-21T08:52:35Z","2025-04-21T11:52:35Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","11372","0"
"2025-04-21T08:53:17Z","2025-04-21T11:53:17Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","7932","0"
"2025-04-21T08:53:58Z","2025-04-21T11:53:58Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","14520","0"
"2025-04-21T08:54:32Z","2025-04-21T11:54:32Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","10320","0"
"2025-04-21T08:55:02Z","2025-04-21T11:55:02Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","14432","0"
"2025-04-21T08:55:38Z","2025-04-21T11:55:38Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","5252","0"
"2025-04-21T08:56:19Z","2025-04-21T11:56:19Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","8536","0"
"2025-04-21T08:56:58Z","2025-04-21T11:56:58Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","12524","0"
"2025-04-21T08:57:43Z","2025-04-21T11:57:43Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","4656","0"
"2025-04-21T08:58:25Z","2025-04-21T11:58:25Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","16700","0"
"2025-04-21T08:59:12Z","2025-04-21T11:59:12Z","T1053.005","5","Task Scheduler via VBA","sysmon-loggen","System.Object[]","sysmon-loggen\vboxuser","ecd3fa21-7792-41a2-8726-2c5c673414d3","12412","0"
